  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1        -0.861455224E-19   0.467263087E-03   0.433657489E-01        -0.116557672E-03   0.624352374E-03  -0.198955325E-03   0.215421087E-20   0.670458974E-04   0.577999603E-19      -0.116557672E-03   0.624352374E-03  -0.198955325E-03   0.215421087E-20   0.670458974E-04   0.577999603E-19         0.554663580E+06   0.863146837E+08  -0.446335567E+04   0.112018965E-10   0.972165513E+05   0.300559794E-09       0.554663580E+06   0.863146837E+08  -0.446335567E+04   0.112018965E-10   0.972165513E+05   0.300559794E-09       0.000000000E+00   0.000000000E+00   0.138778525-310
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1        -0.874571761E-19   0.389389353E-03   0.433656577E-01        -0.971317170E-04   0.520249887E-03  -0.165796657E-03   0.423645803E-21   0.641022821E-04   0.510585832E-19      -0.971317170E-04   0.520249887E-03  -0.165796657E-03   0.423645803E-21   0.641022821E-04   0.510585832E-19         0.462015808E+06   0.719227499E+08  -0.392485927E+04   0.220295817E-11   0.929483091E+05   0.265504633E-09       0.462015808E+06   0.719227499E+08  -0.392485927E+04   0.220295817E-11   0.929483091E+05   0.265504633E-09       0.000000000E+00   0.000000000E+00   0.139202924-310
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1        -0.887695952E-19   0.311512883E-03   0.433655831E-01        -0.777053725E-04   0.416170126E-03  -0.132637324E-03  -0.992266484E-21   0.616938169E-04   0.443106283E-19      -0.777053725E-04   0.416170126E-03  -0.132637324E-03  -0.992266484E-21   0.616938169E-04   0.443106283E-19         0.369478205E+06   0.575340144E+08  -0.327432334E+04  -0.515978572E-11   0.894560345E+05   0.230415267E-09       0.369478205E+06   0.575340144E+08  -0.327432334E+04  -0.515978572E-11   0.894560345E+05   0.230415267E-09       0.000000000E+00   0.000000000E+00   0.139627323-310
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1        -0.900825964E-19   0.233635477E-03   0.433655250E-01        -0.582790280E-04   0.312110216E-03  -0.994779908E-04  -0.209348810E-20   0.598205662E-04   0.375562125E-19      -0.582790280E-04   0.312110216E-03  -0.994779908E-04  -0.209348810E-20   0.598205662E-04   0.375562125E-19         0.277030226E+06   0.431480687E+08  -0.253416343E+04  -0.108861381E-10   0.867398210E+05   0.195292305E-09       0.277030226E+06   0.431480687E+08  -0.253416343E+04  -0.108861381E-10   0.867398210E+05   0.195292305E-09       0.000000000E+00   0.000000000E+00   0.140051722-310
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1        -0.913959966E-19   0.155758931E-03   0.433654836E-01        -0.388530735E-04   0.208067284E-03  -0.663193230E-04  -0.288000640E-20   0.584825516E-04   0.307954533E-19      -0.388530735E-04   0.208067284E-03  -0.663193230E-04  -0.288000640E-20   0.584825516E-04   0.307954533E-19         0.184651319E+06   0.287645041E+08  -0.172680226E+04  -0.149760333E-10   0.847996998E+05   0.160136357E-09       0.184651319E+06   0.287645041E+08  -0.172680226E+04  -0.149760333E-10   0.847996998E+05   0.160136357E-09       0.000000000E+00   0.000000000E+00   0.140476121-310
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2        -0.913960490E-19   0.155755827E-03   0.433654836E-01        -0.388522991E-04   0.208063137E-03  -0.663180011E-04  -0.288003149E-20   0.584825089E-04   0.307951836E-19      -0.388522991E-04   0.208063137E-03  -0.663180011E-04  -0.288003149E-20   0.584825089E-04   0.307951836E-19        -0.481992593E+07   0.189824196E+07   0.363699562E+05   0.925278259E-11   0.304109046E+06   0.414264312E-09      -0.481992593E+07   0.189824196E+07   0.363699562E+05   0.925278259E-11   0.304109046E+06   0.414264312E-09       0.000000000E+00   0.000000000E+00   0.141112720-310
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2        -0.927097176E-19   0.778788121E-04   0.433654587E-01        -0.194263445E-04   0.104030131E-03  -0.331593333E-04  -0.335185921E-20   0.576797086E-04   0.240279267E-19      -0.194263445E-04   0.104030131E-03  -0.331593333E-04  -0.335185921E-20   0.576797086E-04   0.240279267E-19        -0.240999835E+07   0.949102083E+06   0.181735750E+05   0.838429237E-11   0.299934485E+06   0.252011699E-09      -0.240999835E+07   0.949102083E+06   0.181735750E+05   0.838429237E-11   0.299934485E+06   0.252011699E-09       0.000000000E+00   0.000000000E+00   0.141749319-310
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2        -0.940235242E-19   0.817520895E-18   0.433654504E-01        -0.688551626E-18   0.102271689E-16  -0.128815300E-16  -0.350900888E-20   0.574121013E-04   0.172540181E-19      -0.688551626E-18   0.102271689E-16  -0.128815300E-16  -0.350900888E-20   0.574121013E-04   0.172540181E-19        -0.108744136E-06   0.538973510E-07  -0.102911678E-06   0.809497702E-11   0.298542927E+06   0.897208944E-10      -0.108744136E-06   0.538973510E-07  -0.102911678E-06   0.809497702E-11   0.298542927E+06   0.897208944E-10       0.000000000E+00   0.000000000E+00   0.142173718-310
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.953372856E-19  -0.778788121E-04   0.433654587E-01         0.194263445E-04  -0.104030131E-03   0.331593333E-04  -0.335146788E-20   0.576797086E-04   0.104735753E-19       0.194263445E-04  -0.104030131E-03   0.331593333E-04  -0.335146788E-20   0.576797086E-04   0.104735753E-19         0.240999835E+07  -0.949102083E+06  -0.181735750E+05   0.838485979E-11   0.299934485E+06  -0.726038883E-10       0.240999835E+07  -0.949102083E+06  -0.181735750E+05   0.838485979E-11   0.299934485E+06  -0.726038883E-10       0.000000000E+00   0.000000000E+00   0.142810317-310
