  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1        -0.426925107E-18   0.269901547E-02  -0.930246171E-05        -0.611759108E-04   0.539883638E-02   0.315993814E-02  -0.351969178E-21  -0.253565604E-04   0.163998660E-18      -0.611759108E-04   0.539883638E-02   0.315993814E-02  -0.351969178E-21  -0.253565604E-04   0.163998660E-18         0.305400899E+07   0.232642422E+09   0.385282913E+06  -0.183023973E-11  -0.367670126E+05   0.852793031E-09       0.305400899E+07   0.232642422E+09   0.385282913E+06  -0.183023973E-11  -0.367670126E+05   0.852793031E-09       0.000000000E+00   0.000000000E+00   0.138778525-310
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1        -0.428066889E-18   0.269899545E-02  -0.772950193E-05        -0.610712623E-04   0.539732468E-02   0.313284772E-02  -0.100747450E-20  -0.209754179E-04   0.143029955E-18      -0.610712623E-04   0.539732468E-02   0.313284772E-02  -0.100747450E-20  -0.209754179E-04   0.143029955E-18         0.292190213E+07   0.232308157E+09   0.686380778E+05  -0.523886742E-11  -0.304143560E+05   0.743755766E-09       0.292190213E+07   0.232308157E+09   0.686380778E+05  -0.523886742E-11  -0.304143560E+05   0.743755766E-09       0.000000000E+00   0.000000000E+00   0.139202924-310
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1        -0.429211497E-18   0.269897906E-02  -0.616882454E-05        -0.609856389E-04   0.539608780E-02   0.311068234E-02  -0.152379809E-20  -0.166787991E-04   0.122057758E-18      -0.609856389E-04   0.539608780E-02   0.311068234E-02  -0.152379809E-20  -0.166787991E-04   0.122057758E-18         0.281381233E+07   0.232034661E+09  -0.190440639E+06  -0.792375005E-11  -0.241842587E+05   0.634700339E-09       0.281381233E+07   0.232034661E+09  -0.190440639E+06  -0.792375005E-11  -0.241842587E+05   0.634700339E-09       0.000000000E+00   0.000000000E+00   0.139627323-310
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1        -0.430358317E-18   0.269896632E-02  -0.461799843E-05        -0.609190429E-04   0.539512579E-02   0.309344261E-02  -0.190092537E-20  -0.124498703E-04   0.101083062E-18      -0.609190429E-04   0.539512579E-02   0.309344261E-02  -0.190092537E-20  -0.124498703E-04   0.101083062E-18         0.272974249E+07   0.231821942E+09  -0.391946304E+06  -0.988481193E-11  -0.180523119E+05   0.525631921E-09       0.272974249E+07   0.231821942E+09  -0.391946304E+06  -0.988481193E-11  -0.180523119E+05   0.525631921E-09       0.000000000E+00   0.000000000E+00   0.140051722-310
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1        -0.431506736E-18   0.269895722E-02  -0.307459170E-05        -0.608714751E-04   0.539443865E-02   0.308112871E-02  -0.213885298E-20  -0.827179242E-05   0.801068626E-19      -0.608714751E-04   0.539443865E-02   0.308112871E-02  -0.213885298E-20  -0.827179242E-05   0.801068626E-19         0.266969357E+07   0.231670002E+09  -0.535876607E+06  -0.111220355E-10  -0.119940990E+05   0.416555685E-09       0.266969357E+07   0.231670002E+09  -0.535876607E+06  -0.111220355E-10  -0.119940990E+05   0.416555685E-09       0.000000000E+00   0.000000000E+00   0.140476121-310
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2        -0.431506782E-18   0.269895722E-02  -0.307453028E-05        -0.608714736E-04   0.539443863E-02   0.308112832E-02  -0.213885969E-20  -0.827162665E-05   0.801060263E-19      -0.608714736E-04   0.539443863E-02   0.308112832E-02  -0.213885969E-20  -0.827162665E-05   0.801060263E-19        -0.566259718E+07  -0.464134186E+09   0.305821749E+06  -0.500068801E-11  -0.430124586E+05  -0.229024749E-09      -0.566259718E+07  -0.464134186E+09   0.305821749E+06  -0.500068801E-11  -0.430124586E+05  -0.229024749E-09       0.000000000E+00   0.000000000E+00   0.141112720-310
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2        -0.432656231E-18   0.269895176E-02  -0.153604919E-05        -0.608429332E-04   0.539402635E-02   0.307374005E-02  -0.223759104E-20  -0.412739381E-05   0.591284762E-19      -0.608429332E-04   0.539402635E-02   0.307374005E-02  -0.223759104E-20  -0.412739381E-05   0.591284762E-19        -0.569380240E+07  -0.464173274E+09   0.219396468E+06  -0.419224444E-11  -0.214624478E+05  -0.338309985E-09      -0.569380240E+07  -0.464173274E+09   0.219396468E+06  -0.419224444E-11  -0.214624478E+05  -0.338309985E-09       0.000000000E+00   0.000000000E+00   0.141749319-310
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2        -0.433806144E-18   0.269894994E-02   0.330968086E-14        -0.608334195E-04   0.539388891E-02   0.307127724E-02  -0.219712948E-20   0.285910598E-16   0.381497279E-19      -0.608334195E-04   0.539388891E-02   0.307127724E-02  -0.219712948E-20   0.285910598E-16   0.381497279E-19        -0.570420442E+07  -0.464186304E+09   0.190587270E+06  -0.318583774E-11   0.148673511E-06  -0.447466803E-09      -0.570420442E+07  -0.464186304E+09   0.190587270E+06  -0.318583774E-11   0.148673511E-06  -0.447466803E-09       0.000000000E+00   0.000000000E+00   0.142173718-310
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.434955905E-18   0.269895176E-02   0.153604920E-05        -0.608429332E-04   0.539402635E-02   0.307374005E-02  -0.201747161E-20   0.412739381E-05   0.171707762E-19      -0.608429332E-04   0.539402635E-02   0.307374005E-02  -0.201747161E-20   0.412739381E-05   0.171707762E-19        -0.569380240E+07  -0.464173274E+09   0.219396468E+06  -0.197759641E-11   0.214624478E+05  -0.556490025E-09      -0.569380240E+07  -0.464173274E+09   0.219396468E+06  -0.197759641E-11   0.214624478E+05  -0.556490025E-09       0.000000000E+00   0.000000000E+00   0.142810317-310
