  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.145480322E-02   0.262485859E-02  -0.109539894E-04        -0.127090452E-02   0.517405146E-02   0.363476290E-02   0.165073770E-04   0.720774490E-03   0.276446095E-02      -0.127090452E-02   0.517405146E-02   0.363476290E-02   0.165073770E-04   0.720774490E-03   0.276446095E-02        -0.960081703E+07   0.197736051E+09  -0.838645260E+06   0.858383604E+05   0.104512301E+07   0.143751969E+08      -0.960081703E+07   0.197736051E+09  -0.838645260E+06   0.858383604E+05   0.104512301E+07   0.143751969E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.145480542E-02   0.262578176E-02  -0.911987084E-05        -0.126963783E-02   0.526760153E-02   0.369031369E-02  -0.563640708E-05   0.248503885E-03   0.275882600E-02      -0.126963783E-02   0.526760153E-02   0.369031369E-02  -0.563640708E-05   0.248503885E-03   0.275882600E-02        -0.890461317E+07   0.211138975E+09   0.225915032E+06  -0.293093168E+05   0.360330634E+06   0.143458952E+08      -0.890461317E+07   0.211138975E+09   0.225915032E+06  -0.293093168E+05   0.360330634E+06   0.143458952E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.145479928E-02   0.262597618E-02  -0.727270999E-05        -0.126902818E-02   0.528745017E-02   0.369168232E-02  -0.172027417E-04  -0.310739574E-04   0.275478569E-02      -0.126902818E-02   0.528745017E-02   0.369168232E-02  -0.172027417E-04  -0.310739574E-04   0.275478569E-02        -0.880163222E+07   0.213937199E+09   0.334046170E+06  -0.894542569E+05  -0.450572382E+05   0.143248856E+08      -0.880163222E+07   0.213937199E+09   0.334046170E+06  -0.894542569E+05  -0.450572382E+05   0.143248856E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.145478957E-02   0.262577836E-02  -0.543277793E-05        -0.126881954E-02   0.526761131E-02   0.366531705E-02  -0.203066651E-04  -0.157110181E-03   0.275199800E-02      -0.126881954E-02   0.526761131E-02   0.366531705E-02  -0.203066651E-04  -0.157110181E-03   0.275199800E-02        -0.901190119E+07   0.211031195E+09  -0.565457686E+05  -0.105594658E+06  -0.227809763E+06   0.143103896E+08      -0.901190119E+07   0.211031195E+09  -0.565457686E+05  -0.105594658E+06  -0.227809763E+06   0.143103896E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.145477999E-02   0.262545010E-02  -0.360859008E-05        -0.126881276E-02   0.523454313E-02   0.363179083E-02  -0.170638948E-04  -0.168353655E-03   0.275019689E-02      -0.126881276E-02   0.523454313E-02   0.363179083E-02  -0.170638948E-04  -0.168353655E-03   0.275019689E-02        -0.931764017E+07   0.206232860E+09  -0.589830044E+06  -0.887322528E+05  -0.244112800E+06   0.143010239E+08      -0.931764017E+07   0.206232860E+09  -0.589830044E+06  -0.887322528E+05  -0.244112800E+06   0.143010239E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.145477999E-02   0.262545008E-02  -0.360851769E-05        -0.126881276E-02   0.523454182E-02   0.363178957E-02  -0.170636671E-04  -0.168352327E-03   0.275019684E-02      -0.126881276E-02   0.523454182E-02   0.363178957E-02  -0.170636671E-04  -0.168352327E-03   0.275019684E-02         0.183746625E+08  -0.418654206E+09   0.124017466E+06  -0.372397306E+06  -0.591765862E+06  -0.293999123E+08       0.183746625E+08  -0.418654206E+09   0.124017466E+06  -0.372397306E+06  -0.591765862E+06  -0.293999123E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.145477318E-02   0.262517833E-02  -0.179969984E-05        -0.126886560E-02   0.520714188E-02   0.360579629E-02  -0.958969235E-05  -0.103239633E-03   0.274919221E-02      -0.126886560E-02   0.520714188E-02   0.360579629E-02  -0.958969235E-05  -0.103239633E-03   0.274919221E-02         0.173248768E+08  -0.419988402E+09  -0.299856339E+06  -0.225460038E+06  -0.361252451E+06  -0.285519645E+08       0.173248768E+08  -0.419988402E+09  -0.299856339E+06  -0.225460038E+06  -0.361252451E+06  -0.285519645E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.145477074E-02   0.262507528E-02   0.359108971E-15        -0.126889269E-02   0.519674847E-02   0.359615202E-02   0.720371758E-16  -0.381711734E-15   0.274887000E-02      -0.126889269E-02   0.519674847E-02   0.359615202E-02   0.720371758E-16  -0.381711734E-15   0.274887000E-02         0.169254392E+08  -0.420495649E+09  -0.458199889E+06  -0.476185892E-06  -0.113412181E-05  -0.282279708E+08       0.169254392E+08  -0.420495649E+09  -0.458199889E+06  -0.476185892E-06  -0.113412181E-05  -0.282279708E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2         0.145477318E-02   0.262517833E-02   0.179969984E-05        -0.126886560E-02   0.520714188E-02   0.360579629E-02   0.958969235E-05   0.103239633E-03   0.274919221E-02      -0.126886560E-02   0.520714188E-02   0.360579629E-02   0.958969235E-05   0.103239633E-03   0.274919221E-02         0.173248768E+08  -0.419988402E+09  -0.299856339E+06   0.225460038E+06   0.361252451E+06  -0.285519645E+08       0.173248768E+08  -0.419988402E+09  -0.299856339E+06   0.225460038E+06   0.361252451E+06  -0.285519645E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
