  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.740704222E-19   0.467338595E-03   0.433816089E-01        -0.116105543E-03   0.624613129E-03  -0.197947393E-03  -0.261012254E-20  -0.388054189E-04  -0.921311944E-20      -0.116105543E-03   0.624613129E-03  -0.197947393E-03  -0.261012254E-20  -0.388054189E-04  -0.921311944E-20         0.565725576E+06   0.863579186E+08   0.103701640E+05  -0.135726372E-10  -0.562678573E+05  -0.479082211E-10       0.565725576E+06   0.863579186E+08   0.103701640E+05  -0.135726372E-10  -0.562678573E+05  -0.479082211E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.737326828E-19   0.389423913E-03   0.433815180E-01        -0.967311242E-04   0.520028314E-03  -0.165692745E-03   0.822463243E-21   0.763623159E-04  -0.104859730E-19      -0.967311242E-04   0.520028314E-03  -0.165692745E-03   0.822463243E-21   0.763623159E-04  -0.104859730E-19         0.466089270E+06   0.718938902E+08  -0.186458270E+04   0.427680886E-11   0.110725358E+06  -0.545270596E-10       0.466089270E+06   0.718938902E+08  -0.186458270E+04   0.427680886E-11   0.110725358E+06  -0.545270596E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.733957474E-19   0.311548491E-03   0.433814433E-01        -0.773693080E-04   0.415993626E-03  -0.133035972E-03   0.104116667E-20   0.110953819E-03  -0.118253347E-19      -0.773693080E-04   0.415993626E-03  -0.133035972E-03   0.104116667E-20   0.110953819E-03  -0.118253347E-19         0.370669635E+06   0.575089287E+08  -0.706843883E+04   0.541406666E-11   0.160883037E+06  -0.614917403E-10       0.370669635E+06   0.575089287E+08  -0.706843883E+04   0.541406666E-11   0.160883037E+06  -0.614917403E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.730584125E-19   0.233679203E-03   0.433813850E-01        -0.580178853E-04   0.312112697E-03  -0.100058013E-03  -0.416501668E-21   0.100749346E-03  -0.131833572E-19      -0.580178853E-04   0.312112697E-03  -0.100058013E-03  -0.416501668E-21   0.100749346E-03  -0.131833572E-19         0.277324667E+06   0.431469778E+08  -0.794763056E+04  -0.216580867E-11   0.146086552E+06  -0.685534574E-10       0.277324667E+06   0.431469778E+08  -0.794763056E+04  -0.216580867E-11   0.146086552E+06  -0.685534574E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.727201595E-19   0.155800608E-03   0.433813433E-01        -0.386746460E-04   0.208181159E-03  -0.668398349E-04  -0.235043980E-20   0.735812009E-04  -0.145230819E-19      -0.386746460E-04   0.208181159E-03  -0.668398349E-04  -0.235043980E-20   0.735812009E-04  -0.145230819E-19         0.184779032E+06   0.287789623E+08  -0.634189209E+04  -0.122222870E-10   0.106692741E+06  -0.755200259E-10       0.184779032E+06   0.287789623E+08  -0.634189209E+04  -0.122222870E-10   0.106692741E+06  -0.755200259E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.727201460E-19   0.155797503E-03   0.433813433E-01        -0.386738750E-04   0.208177014E-03  -0.668385069E-04  -0.235051380E-20   0.735800703E-04  -0.145231346E-19      -0.386738750E-04   0.208177014E-03  -0.668385069E-04  -0.235051380E-20   0.735800703E-04  -0.145231346E-19        -0.479668808E+07   0.189792172E+07   0.317449701E+05   0.134873045E-10   0.382616365E+06   0.177207645E-09      -0.479668808E+07   0.189792172E+07   0.317449701E+05   0.134873045E-10   0.382616365E+06   0.177207645E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.723809585E-19   0.779042922E-04   0.433813182E-01        -0.193358324E-04   0.104130336E-03  -0.334597359E-04  -0.389825354E-20   0.493274874E-04  -0.158185019E-19      -0.193358324E-04   0.104130336E-03  -0.334597359E-04  -0.389825354E-20   0.493274874E-04  -0.158185019E-19        -0.239818266E+07   0.949255980E+06   0.156090611E+05   0.567417292E-11   0.256502934E+06   0.440900177E-10      -0.239818266E+07   0.949255980E+06   0.156090611E+05   0.567417292E-11   0.256502934E+06   0.440900177E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.720411675E-19   0.410032621E-17   0.433813099E-01         0.565563851E-18   0.301480030E-15  -0.362644890E-17  -0.453488542E-20   0.399177827E-04  -0.170542541E-19       0.565563851E-18   0.301480030E-15  -0.362644890E-17  -0.453488542E-20   0.399177827E-04  -0.170542541E-19         0.142415302E-05   0.343894199E-05   0.136857660E-05   0.259038829E-11   0.207572470E+06  -0.886821216E-10       0.142415302E-05   0.343894199E-05   0.136857660E-05   0.259038829E-11   0.207572470E+06  -0.886821216E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2         0.717012955E-19  -0.779042922E-04   0.433813182E-01         0.193358324E-04  -0.104130336E-03   0.334597359E-04  -0.407298452E-20   0.493274874E-04  -0.182258376E-19       0.193358324E-04  -0.104130336E-03   0.334597359E-04  -0.407298452E-20   0.493274874E-04  -0.182258376E-19         0.239818266E+07  -0.949255980E+06  -0.156090611E+05   0.542081299E-11   0.256502934E+06  -0.221120583E-09       0.239818266E+07  -0.949255980E+06  -0.156090611E+05   0.542081299E-11   0.256502934E+06  -0.221120583E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
