  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1        -0.229373830E-19   0.467340361E-03   0.433824048E-01        -0.115970120E-03   0.624581369E-03  -0.199658670E-03  -0.749853148E-20  -0.389555628E-04   0.585089975E-19      -0.115970120E-03   0.624581369E-03  -0.199658670E-03  -0.749853148E-20  -0.389555628E-04   0.585089975E-19         0.559143720E+06   0.863463411E+08  -0.874286822E+04  -0.389923637E-10  -0.564855660E+05   0.304246787E-09       0.559143720E+06   0.863463411E+08  -0.874286822E+04  -0.389923637E-10  -0.564855660E+05   0.304246787E-09       0.000000000E+00   0.000000000E+00  -0.886934955E-30
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1        -0.259338336E-19   0.389425395E-03   0.433823138E-01        -0.967126984E-04   0.520003468E-03  -0.164936167E-03   0.623614696E-21   0.762480312E-04   0.419663122E-19      -0.967126984E-04   0.520003468E-03  -0.164936167E-03   0.623614696E-21   0.762480312E-04   0.419663122E-19         0.469720500E+06   0.718938974E+08   0.677553315E+04   0.324279642E-11   0.110559645E+06   0.218224823E-09       0.469720500E+06   0.718938974E+08   0.677553315E+04   0.324279642E-11   0.110559645E+06   0.218224823E-09       0.000000000E+00   0.000000000E+00   0.171421364E-31
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1        -0.289281611E-19   0.311549680E-03   0.433822395E-01        -0.773805237E-04   0.415973919E-03  -0.132377920E-03   0.174327040E-20   0.110849440E-03   0.253803643E-19      -0.773805237E-04   0.415973919E-03  -0.132377920E-03   0.174327040E-20   0.110849440E-03   0.253803643E-19         0.373524537E+06   0.575090794E+08   0.327920890E+03   0.906500608E-11   0.160731689E+06   0.131977894E-09       0.373524537E+06   0.575090794E+08   0.327920890E+03   0.906500608E-11   0.160731689E+06   0.131977894E-09       0.000000000E+00   0.000000000E+00  -0.901470503E-34
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1        -0.319228232E-19   0.233680097E-03   0.433821813E-01        -0.580247072E-04   0.312097600E-03  -0.100175766E-03  -0.399062148E-21   0.100639517E-03   0.889478506E-20      -0.580247072E-04   0.312097600E-03  -0.100175766E-03  -0.399062148E-21   0.100639517E-03   0.889478506E-20         0.276628599E+06   0.431442938E+08  -0.939644615E+04  -0.207512317E-11   0.145927299E+06   0.462528823E-10       0.276628599E+06   0.431442938E+08  -0.939644615E+04  -0.207512317E-11   0.145927299E+06   0.462528823E-10       0.000000000E+00   0.000000000E+00  -0.123259516E-31
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1        -0.349187135E-19   0.155801204E-03   0.433821394E-01        -0.386724615E-04   0.208170795E-03  -0.674387409E-04  -0.325913988E-20   0.734599863E-04  -0.742474691E-20      -0.386724615E-04   0.208170795E-03  -0.674387409E-04  -0.325913988E-20   0.734599863E-04  -0.742474691E-20         0.181961068E+06   0.287748120E+08  -0.132386852E+05  -0.169475274E-10   0.106516980E+06  -0.386086839E-10       0.181961068E+06   0.287748120E+08  -0.132386852E+05  -0.169475274E-10   0.106516980E+06  -0.386086839E-10       0.000000000E+00   0.000000000E+00   0.224537582E-16
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2        -0.349188330E-19   0.155798099E-03   0.433821394E-01        -0.386716903E-04   0.208166650E-03  -0.674374206E-04  -0.325924493E-20   0.734588552E-04  -0.742539396E-20      -0.386716903E-04   0.208166650E-03  -0.674374206E-04  -0.325924493E-20   0.734588552E-04  -0.742539396E-20        -0.479913168E+07   0.189501663E+07   0.248461546E+05   0.121418108E-10   0.381986047E+06   0.214095629E-09      -0.479913168E+07   0.189501663E+07   0.248461546E+05   0.121418108E-10   0.381986047E+06   0.214095629E-09       0.000000000E+00   0.000000000E+00   0.207205177E-19
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2        -0.379159561E-19   0.779045902E-04   0.433821140E-01        -0.193315253E-04   0.104125035E-03  -0.339611765E-04  -0.531497100E-20   0.491963182E-04  -0.235758627E-19      -0.193315253E-04   0.104125035E-03  -0.339611765E-04  -0.531497100E-20   0.491963182E-04  -0.235758627E-19        -0.239986510E+07   0.946873551E+06   0.985997419E+04   0.358981335E-11   0.255820855E+06   0.371499883E-11      -0.239986510E+07   0.946873551E+06   0.985997419E+04   0.358981335E-11   0.255820855E+06   0.371499883E-11       0.000000000E+00   0.000000000E+00  -0.301281440E-32
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2        -0.409137743E-19   0.169713237E-16   0.433821055E-01         0.390494363E-17   0.130770927E-14   0.168659814E-15  -0.589175103E-20   0.397827621E-04  -0.396011573E-19       0.390494363E-17   0.130770927E-14   0.168659814E-15  -0.589175103E-20   0.397827621E-04  -0.396011573E-19         0.721389897E-05   0.157843049E-04   0.805504069E-05   0.591929560E-12   0.206870363E+06  -0.205926018E-09       0.721389897E-05   0.157843049E-04   0.805504069E-05   0.591929560E-12   0.206870363E+06  -0.205926018E-09       0.000000000E+00   0.000000000E+00  -0.143643764E-33
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.439114680E-19  -0.779045902E-04   0.433821140E-01         0.193315253E-04  -0.104125035E-03   0.339611765E-04  -0.498785104E-20   0.491963182E-04  -0.555771461E-19       0.193315253E-04  -0.104125035E-03   0.339611765E-04  -0.498785104E-20   0.491963182E-04  -0.555771461E-19         0.239986510E+07  -0.946873551E+06  -0.985997418E+04   0.406413729E-11   0.255820854E+06  -0.415310645E-09       0.239986510E+07  -0.946873551E+06  -0.985997418E+04   0.406413729E-11   0.255820854E+06  -0.415310645E-09       0.000000000E+00   0.000000000E+00   0.101550333E-55
