  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.202795692E-04   0.465021092E-03   0.432139393E-01        -0.209297932E-03   0.622718197E-03  -0.159517160E-03  -0.214235583E-04  -0.141144769E-04   0.744707020E-04      -0.209297932E-03   0.622718197E-03  -0.159517160E-03  -0.214235583E-04  -0.141144769E-04   0.744707020E-04        -0.330881972E+06   0.858444008E+08   0.691612406E+04  -0.111402503E+06  -0.204659916E+05   0.387247651E+06      -0.330881972E+06   0.858444008E+08   0.691612406E+04  -0.111402503E+06  -0.204659916E+05   0.387247651E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.169062133E-04   0.387486675E-03   0.432138661E-01        -0.174432294E-03   0.518600919E-03  -0.133366201E-03   0.689159588E-05   0.710232791E-04   0.620945362E-04      -0.174432294E-03   0.518600919E-03  -0.133366201E-03   0.689159588E-05   0.710232791E-04   0.620945362E-04        -0.279459685E+06   0.714884549E+08  -0.796917578E+03   0.358362986E+05   0.102983755E+06   0.322891588E+06      -0.279459685E+06   0.714884549E+08  -0.796917578E+03   0.358362986E+05   0.102983755E+06   0.322891588E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.135389312E-04   0.309983457E-03   0.432138060E-01        -0.139556809E-03   0.414821788E-03  -0.106977557E-03   0.581963343E-05   0.106858931E-03   0.496985601E-04      -0.139556809E-03   0.414821788E-03  -0.106977557E-03   0.581963343E-05   0.106858931E-03   0.496985601E-04        -0.225288306E+06   0.571811458E+08  -0.421480961E+04   0.302620939E+05   0.154945451E+06   0.258432513E+06      -0.225288306E+06   0.571811458E+08  -0.421480961E+04   0.302620939E+05   0.154945451E+06   0.258432513E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.101668667E-04   0.232491250E-03   0.432137592E-01        -0.104674007E-03   0.311156055E-03  -0.803991808E-04  -0.100965982E-04   0.113684785E-03   0.372871811E-04      -0.104674007E-03   0.311156055E-03  -0.803991808E-04  -0.100965982E-04   0.113684785E-03   0.372871811E-04        -0.169635338E+06   0.428906620E+08  -0.491330262E+04  -0.525023107E+05   0.164842939E+06   0.193893342E+06      -0.169635338E+06   0.428906620E+08  -0.491330262E+04  -0.525023107E+05   0.164842939E+06   0.193893342E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.678562734E-05   0.154999991E-03   0.432137256E-01        -0.697864173E-04   0.207484823E-03  -0.536790436E-04  -0.295448696E-04   0.107285760E-03   0.248646431E-04      -0.697864173E-04   0.207484823E-03  -0.536790436E-04  -0.295448696E-04   0.107285760E-03   0.248646431E-04        -0.113290498E+06   0.286000669E+08  -0.399046145E+04  -0.153633322E+06   0.155564351E+06   0.129296144E+06      -0.113290498E+06   0.286000669E+08  -0.399046145E+04  -0.153633322E+06   0.155564351E+06   0.129296144E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.678549235E-05   0.154996902E-03   0.432137256E-01        -0.697850265E-04   0.207480689E-03  -0.536779762E-04  -0.295455972E-04   0.107285406E-03   0.248641477E-04      -0.697850265E-04   0.207480689E-03  -0.536779762E-04  -0.295455972E-04   0.107285406E-03   0.248641477E-04         0.305207599E+07   0.593563943E+07   0.193174924E+05   0.102921025E+06   0.301325979E+06  -0.355875459E+07       0.305207599E+07   0.593563943E+07   0.193174924E+05   0.102921025E+06   0.301325979E+06  -0.355875459E+07       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.339539792E-05   0.775010182E-04   0.432137055E-01        -0.348937781E-04   0.103760293E-03  -0.268629732E-04  -0.444463748E-04   0.989361364E-04   0.124340726E-04      -0.348937781E-04   0.103760293E-03  -0.268629732E-04  -0.444463748E-04   0.989361364E-04   0.124340726E-04         0.152650512E+07   0.296850745E+07   0.946994932E+04   0.377210595E+05   0.245625701E+06  -0.177991060E+07       0.152650512E+07   0.296850745E+07   0.946994932E+04   0.377210595E+05   0.245625701E+06  -0.177991060E+07       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.266915030E-17   0.356639035E-17   0.432136988E-01         0.206774783E-17   0.259914795E-15  -0.376390122E-17  -0.499520830E-04   0.954013329E-04   0.156139834E-15       0.206774783E-17   0.259914795E-15  -0.376390122E-17  -0.499520830E-04   0.954013329E-04   0.156139834E-15         0.414910112E-05   0.683071041E-05   0.117187607E-05   0.127868232E+05   0.223549276E+06  -0.287385944E-05       0.414910112E-05   0.683071041E-05   0.117187607E-05   0.127868232E+05   0.223549276E+06  -0.287385944E-05       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.339539792E-05  -0.775010182E-04   0.432137055E-01         0.348937781E-04  -0.103760293E-03   0.268629732E-04  -0.444463748E-04   0.989361364E-04  -0.124340726E-04       0.348937781E-04  -0.103760293E-03   0.268629732E-04  -0.444463748E-04   0.989361364E-04  -0.124340726E-04        -0.152650512E+07  -0.296850745E+07  -0.946994932E+04   0.377210595E+05   0.245625701E+06   0.177991060E+07      -0.152650512E+07  -0.296850745E+07  -0.946994932E+04   0.377210595E+05   0.245625701E+06   0.177991060E+07       0.000000000E+00   0.000000000E+00   0.000000000E+00
