  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1        -0.487323290E-19   0.467344626E-03   0.433738375E-01        -0.116199900E-03   0.624341526E-03  -0.197965220E-03   0.214683639E-20   0.676417877E-04  -0.444713443E-19      -0.116199900E-03   0.624341526E-03  -0.197965220E-03   0.214683639E-20   0.676417877E-04  -0.444713443E-19         0.563335364E+06   0.863192442E+08   0.849926596E+04   0.111635492E-10   0.980805922E+05  -0.231250990E-09       0.563335364E+06   0.863192442E+08   0.849926596E+04   0.111635492E-10   0.980805922E+05  -0.231250990E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1        -0.480967407E-19   0.389457316E-03   0.433737465E-01        -0.968097035E-04   0.520242099E-03  -0.165699600E-03   0.438800988E-21   0.646942066E-04  -0.401221462E-19      -0.968097035E-04   0.520242099E-03  -0.165699600E-03   0.438800988E-21   0.646942066E-04  -0.401221462E-19         0.466122318E+06   0.719235474E+08  -0.134483618E+04   0.228176514E-11   0.938065995E+05  -0.208635160E-09       0.466122318E+06   0.719235474E+08  -0.134483618E+04   0.228176514E-11   0.938065995E+05  -0.208635160E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1        -0.474618966E-19   0.311567264E-03   0.433736718E-01        -0.774321377E-04   0.416164715E-03  -0.133036219E-03  -0.936375477E-21   0.622839261E-04  -0.357653385E-19      -0.774321377E-04   0.416164715E-03  -0.133036219E-03  -0.936375477E-21   0.622839261E-04  -0.357653385E-19         0.370721186E+06   0.575326868E+08  -0.659222470E+04  -0.486915248E-11   0.903116929E+05  -0.185979760E-09       0.370721186E+06   0.575326868E+08  -0.659222470E+04  -0.486915248E-11   0.903116929E+05  -0.185979760E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1        -0.468276444E-19   0.233676268E-03   0.433736136E-01        -0.580649879E-04   0.312106637E-03  -0.100055145E-03  -0.198728299E-20   0.604101532E-04  -0.314014986E-19      -0.580649879E-04   0.312106637E-03  -0.100055145E-03  -0.198728299E-20   0.604101532E-04  -0.314014986E-19         0.276771163E+06   0.431459265E+08  -0.816204248E+04  -0.103338716E-10   0.875947221E+05  -0.163287793E-09       0.276771163E+06   0.431459265E+08  -0.816204248E+04  -0.103338716E-10   0.875947221E+05  -0.163287793E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1        -0.461938360E-19   0.155786128E-03   0.433735718E-01        -0.387060386E-04   0.208065126E-03  -0.668364677E-04  -0.272253757E-20   0.590722420E-04  -0.270311868E-19      -0.387060386E-04   0.208065126E-03  -0.668364677E-04  -0.272253757E-20   0.590722420E-04  -0.270311868E-19         0.183911327E+06   0.287625299E+08  -0.697372764E+04  -0.141571954E-10   0.856547508E+05  -0.140562172E-09       0.183911327E+06   0.287625299E+08  -0.697372764E+04  -0.141571954E-10   0.856547508E+05  -0.140562172E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2        -0.461938108E-19   0.155783023E-03   0.433735718E-01        -0.387052670E-04   0.208060979E-03  -0.668351398E-04  -0.272256071E-20   0.590721993E-04  -0.270310125E-19      -0.387052670E-04   0.208060979E-03  -0.668351398E-04  -0.272256071E-20   0.590721993E-04  -0.270310125E-19        -0.480160819E+07   0.189646659E+07   0.311000690E+05   0.961652069E-11   0.307175436E+06   0.112432750E-09      -0.480160819E+07   0.189646659E+07   0.311000690E+05   0.961652069E-11   0.307175436E+06   0.112432750E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2        -0.455602773E-19   0.778924110E-04   0.433735468E-01        -0.193515258E-04   0.104029120E-03  -0.334576160E-04  -0.315080175E-20   0.582696517E-04  -0.226545963E-19      -0.193515258E-04   0.104029120E-03  -0.334576160E-04  -0.315080175E-20   0.582696517E-04  -0.226545963E-19        -0.240083539E+07   0.948035643E+06   0.150899333E+05   0.881128917E-11   0.303002189E+06   0.868449845E-11      -0.240083539E+07   0.948035643E+06   0.150899333E+05   0.881128917E-11   0.303002189E+06   0.868449845E-11       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2        -0.449268541E-19  -0.471641991E-17   0.433735384E-01        -0.572954960E-18  -0.258375814E-16  -0.198664811E-16  -0.328066849E-20   0.580021604E-04  -0.182724253E-19      -0.572954960E-18  -0.258375814E-16  -0.198664811E-16  -0.328066849E-20   0.580021604E-04  -0.182724253E-19        -0.286849650E-06  -0.391298136E-06  -0.350779956E-06   0.856156072E-11   0.301611234E+06  -0.950166115E-10      -0.286849650E-06  -0.391298136E-06  -0.350779956E-06   0.856156072E-11   0.301611234E+06  -0.950166115E-10       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.442934062E-19  -0.778924110E-04   0.433735468E-01         0.193515258E-04  -0.104029120E-03   0.334576160E-04  -0.312077694E-20   0.582696517E-04  -0.138850073E-19       0.193515258E-04  -0.104029120E-03   0.334576160E-04  -0.312077694E-20   0.582696517E-04  -0.138850073E-19         0.240083539E+07  -0.948035643E+06  -0.150899333E+05   0.885482515E-11   0.303002189E+06  -0.198690437E-09       0.240083539E+07  -0.948035643E+06  -0.150899333E+05   0.885482515E-11   0.303002189E+06  -0.198690437E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
