  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.145994849E-02   0.262556791E-02  -0.109610889E-04        -0.126814163E-02   0.525759294E-02   0.370276056E-02  -0.836167721E-06  -0.152668197E-04   0.277665685E-02      -0.126814163E-02   0.525759294E-02   0.370276056E-02  -0.836167721E-06  -0.152668197E-04   0.277665685E-02        -0.887454662E+07   0.209795434E+09   0.330289719E+06  -0.434807215E+04  -0.221368885E+05   0.144386156E+08      -0.887454662E+07   0.209795434E+09   0.330289719E+06  -0.434807215E+04  -0.221368885E+05   0.144386156E+08       0.000000000E+00   0.000000000E+00   0.138778525-310
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.145994809E-02   0.262555692E-02  -0.911553633E-05        -0.126848822E-02   0.525680888E-02   0.368027868E-02  -0.696808759E-06  -0.126231538E-04   0.277839085E-02      -0.126848822E-02   0.525680888E-02   0.368027868E-02  -0.696808759E-06  -0.126231538E-04   0.277839085E-02        -0.898702069E+07   0.209582191E+09   0.676118706E+05  -0.362340555E+04  -0.183035730E+05   0.144476324E+08      -0.898702069E+07   0.209582191E+09   0.676118706E+05  -0.362340555E+04  -0.183035730E+05   0.144476324E+08       0.000000000E+00   0.000000000E+00   0.139202924-310
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.145994777E-02   0.262554794E-02  -0.728016585E-05        -0.126877180E-02   0.525616736E-02   0.366188401E-02  -0.557446999E-06  -0.100335654E-04   0.277980961E-02      -0.126877180E-02   0.525616736E-02   0.366188401E-02  -0.557446999E-06  -0.100335654E-04   0.277980961E-02        -0.907904694E+07   0.209407715E+09  -0.147311073E+06  -0.289872440E+04  -0.145486698E+05   0.144550100E+08      -0.907904694E+07   0.209407715E+09  -0.147311073E+06  -0.289872440E+04  -0.145486698E+05   0.144550100E+08       0.000000000E+00   0.000000000E+00   0.139627323-310
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.145994752E-02   0.262554095E-02  -0.545297077E-05        -0.126899236E-02   0.525566840E-02   0.364757705E-02  -0.418085240E-06  -0.748728203E-05   0.278091309E-02      -0.126899236E-02   0.525566840E-02   0.364757705E-02  -0.418085240E-06  -0.748728203E-05   0.278091309E-02        -0.915062291E+07   0.209272012E+09  -0.314473359E+06  -0.217404325E+04  -0.108565589E+05   0.144607481E+08      -0.915062291E+07   0.209272012E+09  -0.314473359E+06  -0.217404325E+04  -0.108565589E+05   0.144607481E+08       0.000000000E+00   0.000000000E+00   0.140051722-310
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.145994734E-02   0.262553595E-02  -0.363194376E-05        -0.126914990E-02   0.525531200E-02   0.363735795E-02  -0.278726277E-06  -0.497352758E-05   0.278170128E-02      -0.126914990E-02   0.525531200E-02   0.363735795E-02  -0.278726277E-06  -0.497352758E-05   0.278170128E-02        -0.920174779E+07   0.209175083E+09  -0.433873071E+06  -0.144937664E+04  -0.721161499E+04   0.144648466E+08      -0.920174779E+07   0.209175083E+09  -0.433873071E+06  -0.144937664E+04  -0.721161499E+04   0.144648466E+08       0.000000000E+00   0.000000000E+00   0.140476121-310
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.145994734E-02   0.262553595E-02  -0.363187126E-05        -0.126914991E-02   0.525531199E-02   0.363735763E-02  -0.278720722E-06  -0.497342788E-05   0.278170130E-02      -0.126914991E-02   0.525531199E-02   0.363735763E-02  -0.278720722E-06  -0.497342788E-05   0.278170130E-02         0.180963625E+08  -0.418712990E+09   0.284049769E+06  -0.102519237E+05  -0.170592490E+05  -0.289329048E+08       0.180963625E+08  -0.418712990E+09   0.284049769E+06  -0.102519237E+05  -0.170592490E+05  -0.289329048E+08       0.000000000E+00   0.000000000E+00   0.141112720-310
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.145994724E-02   0.262553296E-02  -0.181493196E-05        -0.126924443E-02   0.525509816E-02   0.363122623E-02  -0.139361760E-06  -0.248132592E-05   0.278217421E-02      -0.126924443E-02   0.525509816E-02   0.363122623E-02  -0.139361760E-06  -0.248132592E-05   0.278217421E-02         0.180411571E+08  -0.418769436E+09   0.212437979E+06  -0.511586394E+04  -0.851171197E+04  -0.289065266E+08       0.180411571E+08  -0.418769436E+09   0.212437979E+06  -0.511586394E+04  -0.851171197E+04  -0.289065266E+08       0.000000000E+00   0.000000000E+00   0.141749319-310
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.145994720E-02   0.262553196E-02   0.289559709E-14        -0.126927594E-02   0.525502688E-02   0.362918238E-02  -0.154090689E-16   0.391266782E-16   0.278233185E-02      -0.126927594E-02   0.525502688E-02   0.362918238E-02  -0.154090689E-16   0.391266782E-16   0.278233185E-02         0.180227548E+08  -0.418788252E+09   0.188566743E+06   0.221273675E-07   0.101204201E-06  -0.288977337E+08       0.180227548E+08  -0.418788252E+09   0.188566743E+06   0.221273675E-07   0.101204201E-06  -0.288977337E+08       0.000000000E+00   0.000000000E+00   0.142173718-310
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2         0.145994724E-02   0.262553296E-02   0.181493196E-05        -0.126924443E-02   0.525509816E-02   0.363122623E-02   0.139361760E-06   0.248132592E-05   0.278217421E-02      -0.126924443E-02   0.525509816E-02   0.363122623E-02   0.139361760E-06   0.248132592E-05   0.278217421E-02         0.180411571E+08  -0.418769436E+09   0.212437979E+06   0.511586394E+04   0.851171197E+04  -0.289065266E+08       0.180411571E+08  -0.418769436E+09   0.212437979E+06   0.511586394E+04   0.851171197E+04  -0.289065266E+08       0.000000000E+00   0.000000000E+00   0.142810317-310
  10        -0.560700739E-17   0.499999997E+00   0.999990034E-03       0.000000000E+00   0.500000000E+00   0.999990000E-03            2      5      2         0.145994734E-02   0.262553595E-02   0.363187127E-05        -0.126914991E-02   0.525531199E-02   0.363735763E-02   0.278720722E-06   0.497342788E-05   0.278170130E-02      -0.126914991E-02   0.525531199E-02   0.363735763E-02   0.278720722E-06   0.497342788E-05   0.278170130E-02         0.180963625E+08  -0.418712990E+09   0.284049769E+06   0.102519237E+05   0.170592490E+05  -0.289329048E+08       0.180963625E+08  -0.418712990E+09   0.284049769E+06   0.102519237E+05   0.170592490E+05  -0.289329048E+08       0.000000000E+00   0.000000000E+00   0.143234716-310
 
  11        -0.560700739E-17   0.499999997E+00   0.100000997E-02       0.000000000E+00   0.500000000E+00   0.100001000E-02            1      5      3         0.145994734E-02   0.262553595E-02   0.363194377E-05        -0.126914990E-02   0.525531200E-02   0.363735795E-02   0.278726277E-06   0.497352758E-05   0.278170128E-02      -0.126914990E-02   0.525531200E-02   0.363735795E-02   0.278726277E-06   0.497352758E-05   0.278170128E-02        -0.920174779E+07   0.209175083E+09  -0.433873071E+06   0.144937664E+04   0.721161499E+04   0.144648466E+08      -0.920174779E+07   0.209175083E+09  -0.433873071E+06   0.144937664E+04   0.721161499E+04   0.144648466E+08       0.000000000E+00   0.000000000E+00   0.143659115-310
  12        -0.560700739E-17   0.499999997E+00   0.149999997E-02       0.000000000E+00   0.500000000E+00   0.150000000E-02            1      5      3         0.145994752E-02   0.262554095E-02   0.545297078E-05        -0.126899236E-02   0.525566840E-02   0.364757705E-02   0.418085240E-06   0.748728203E-05   0.278091309E-02      -0.126899236E-02   0.525566840E-02   0.364757705E-02   0.418085240E-06   0.748728203E-05   0.278091309E-02        -0.915062291E+07   0.209272012E+09  -0.314473359E+06   0.217404325E+04   0.108565589E+05   0.144607481E+08      -0.915062291E+07   0.209272012E+09  -0.314473359E+06   0.217404325E+04   0.108565589E+05   0.144607481E+08       0.000000000E+00   0.000000000E+00   0.144083514-310
  13        -0.560700739E-17   0.499999997E+00   0.200000000E-02       0.000000000E+00   0.500000000E+00   0.200000000E-02            1      5      3         0.145994777E-02   0.262554794E-02   0.728016585E-05        -0.126877180E-02   0.525616736E-02   0.366188401E-02   0.557446999E-06   0.100335654E-04   0.277980961E-02      -0.126877180E-02   0.525616736E-02   0.366188401E-02   0.557446999E-06   0.100335654E-04   0.277980961E-02        -0.907904694E+07   0.209407715E+09  -0.147311073E+06   0.289872440E+04   0.145486698E+05   0.144550100E+08      -0.907904694E+07   0.209407715E+09  -0.147311073E+06   0.289872440E+04   0.145486698E+05   0.144550100E+08       0.000000000E+00   0.000000000E+00   0.144720113-310
  14        -0.560700739E-17   0.499999997E+00   0.250000003E-02       0.000000000E+00   0.500000000E+00   0.250000000E-02            1      5      3         0.145994809E-02   0.262555692E-02   0.911553633E-05        -0.126848822E-02   0.525680888E-02   0.368027868E-02   0.696808759E-06   0.126231538E-04   0.277839085E-02      -0.126848822E-02   0.525680888E-02   0.368027868E-02   0.696808759E-06   0.126231538E-04   0.277839085E-02        -0.898702069E+07   0.209582191E+09   0.676118706E+05   0.362340555E+04   0.183035730E+05   0.144476324E+08      -0.898702069E+07   0.209582191E+09   0.676118706E+05   0.362340555E+04   0.183035730E+05   0.144476324E+08       0.000000000E+00   0.000000000E+00   0.145144512-310
  15        -0.560700739E-17   0.499999997E+00   0.299999003E-02       0.000000000E+00   0.500000000E+00   0.299999000E-02            1      5      3         0.145994849E-02   0.262556791E-02   0.109610889E-04        -0.126814163E-02   0.525759294E-02   0.370276056E-02   0.836167721E-06   0.152668197E-04   0.277665685E-02      -0.126814163E-02   0.525759294E-02   0.370276056E-02   0.836167721E-06   0.152668197E-04   0.277665685E-02        -0.887454662E+07   0.209795434E+09   0.330289719E+06   0.434807215E+04   0.221368885E+05   0.144386156E+08      -0.887454662E+07   0.209795434E+09   0.330289719E+06   0.434807215E+04   0.221368885E+05   0.144386156E+08       0.000000000E+00   0.000000000E+00   0.145568911-310
 
