  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.145597408E-02   0.262476578E-02  -0.109640794E-04        -0.126776693E-02   0.517419252E-02   0.371126891E-02   0.164365841E-04   0.717894622E-03   0.274754311E-02      -0.126776693E-02   0.517419252E-02   0.371126891E-02   0.164365841E-04   0.717894622E-03   0.274754311E-02        -0.920704597E+07   0.198115431E+09   0.529829716E+05   0.854702372E+05   0.104094720E+07   0.142872242E+08      -0.920704597E+07   0.198115431E+09   0.529829716E+05   0.854702372E+05   0.104094720E+07   0.142872242E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.145597626E-02   0.262568601E-02  -0.911515951E-05        -0.126811372E-02   0.526746596E-02   0.368534431E-02  -0.563329529E-05   0.247926148E-03   0.274952244E-02      -0.126811372E-02   0.526746596E-02   0.368534431E-02  -0.563329529E-05   0.247926148E-03   0.274952244E-02        -0.891096838E+07   0.211104370E+09   0.175496809E+06  -0.292931355E+05   0.359492915E+06   0.142975167E+08      -0.891096838E+07   0.211104370E+09   0.175496809E+06  -0.292931355E+05   0.359492915E+06   0.142975167E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.145597014E-02   0.262587959E-02  -0.727798651E-05        -0.126839746E-02   0.528723208E-02   0.366413281E-02  -0.171596001E-04  -0.309653573E-04   0.275038843E-02      -0.126839746E-02   0.528723208E-02   0.366413281E-02  -0.171596001E-04  -0.309653573E-04   0.275038843E-02        -0.892401646E+07   0.213785026E+09   0.204389157E+05  -0.892299207E+05  -0.448997681E+05   0.143020198E+08      -0.892401646E+07   0.213785026E+09   0.204389157E+05  -0.892299207E+05  -0.448997681E+05   0.143020198E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.145596046E-02   0.262568209E-02  -0.545024084E-05        -0.126861815E-02   0.526741854E-02   0.364763497E-02  -0.202505951E-04  -0.156986004E-03   0.275059312E-02      -0.126861815E-02   0.526741854E-02   0.364763497E-02  -0.202505951E-04  -0.156986004E-03   0.275059312E-02        -0.909301939E+07   0.210925188E+09  -0.259016087E+06  -0.105303095E+06  -0.227629706E+06   0.143030842E+08      -0.909301939E+07   0.210925188E+09  -0.259016087E+06  -0.105303095E+06  -0.227629706E+06   0.143030842E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.145595090E-02   0.262535458E-02  -0.362960216E-05        -0.126877578E-02   0.523441638E-02   0.363585099E-02  -0.170152222E-04  -0.168354177E-03   0.275048817E-02      -0.126877578E-02   0.523441638E-02   0.363585099E-02  -0.170152222E-04  -0.168354177E-03   0.275048817E-02        -0.929883247E+07   0.206233545E+09  -0.543722234E+06  -0.884791557E+05  -0.244113557E+06   0.143025385E+08      -0.929883247E+07   0.206233545E+09  -0.543722234E+06  -0.884791557E+05  -0.244113557E+06   0.143025385E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.145595090E-02   0.262535456E-02  -0.362952969E-05        -0.126877578E-02   0.523441508E-02   0.363585062E-02  -0.170149952E-04  -0.168352853E-03   0.275048816E-02      -0.126877578E-02   0.523441508E-02   0.363585062E-02  -0.170149952E-04  -0.168352853E-03   0.275048816E-02         0.183811472E+08  -0.418649424E+09   0.170145296E+06  -0.372236459E+06  -0.591676353E+06  -0.293862911E+08       0.183811472E+08  -0.418649424E+09   0.170145296E+06  -0.372236459E+06  -0.591676353E+06  -0.293862911E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.145594412E-02   0.262508347E-02  -0.181360467E-05        -0.126887036E-02   0.520707393E-02   0.362878031E-02  -0.956196856E-05  -0.103285619E-03   0.275032473E-02      -0.126887036E-02   0.520707393E-02   0.362878031E-02  -0.956196856E-05  -0.103285619E-03   0.275032473E-02         0.173912695E+08  -0.419922666E+09  -0.368311344E+05  -0.225454080E+06  -0.361353373E+06  -0.285073706E+08       0.173912695E+08  -0.419922666E+09  -0.368311344E+05  -0.225454080E+06  -0.361353373E+06  -0.285073706E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.145594168E-02   0.262498068E-02  -0.499007953E-14        -0.126890189E-02   0.519670331E-02   0.362642347E-02   0.630710261E-17   0.657114494E-17   0.275025350E-02      -0.126890189E-02   0.519670331E-02   0.362642347E-02   0.630710261E-17   0.657114494E-17   0.275025350E-02         0.170177921E+08  -0.420403670E+09  -0.111596621E+06   0.332920129E-07   0.336748743E-07  -0.281744373E+08       0.170177921E+08  -0.420403670E+09  -0.111596621E+06   0.332920129E-07   0.336748743E-07  -0.281744373E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2         0.145594412E-02   0.262508347E-02   0.181360466E-05        -0.126887036E-02   0.520707393E-02   0.362878031E-02   0.956196856E-05   0.103285619E-03   0.275032473E-02      -0.126887036E-02   0.520707393E-02   0.362878031E-02   0.956196856E-05   0.103285619E-03   0.275032473E-02         0.173912695E+08  -0.419922666E+09  -0.368311344E+05   0.225454080E+06   0.361353373E+06  -0.285073706E+08       0.173912695E+08  -0.419922666E+09  -0.368311344E+05   0.225454080E+06   0.361353373E+06  -0.285073706E+08       0.000000000E+00   0.000000000E+00   0.000000000E+00
