  ID                  X_EVAL            Y_EVAL            Z_EVAL                 X_REQ             Y_REQ             Z_REQ          LAM    ELE  S_ELE                     U_X               U_Y               U_Z             EPS_XX(LOC)       EPS_YY(LOC)       EPS_ZZ(LOC)       EPS_XZ(LOC)       EPS_YZ(LOC)       EPS_XY(LOC)           EPS_XX(GLB)       EPS_YY(GLB)       EPS_ZZ(GLB)       EPS_XZ(GLB)       EPS_YZ(GLB)       EPS_XY(GLB)             SIG_XX(LOC)       SIG_YY(LOC)       SIG_ZZ(LOC)       SIG_XZ(LOC)       SIG_YZ(LOC)       SIG_XY(LOC)           SIG_XX(GLB)       SIG_YY(GLB)       SIG_ZZ(GLB)       SIG_XZ(GLB)       SIG_YZ(GLB)       SIG_XY(GLB)                    DT              VOLT                %H
   1        -0.560700739E-17   0.499999997E+00  -0.299999003E-02       0.000000000E+00   0.500000000E+00  -0.299999000E-02            1      5      1         0.922537853E-07   0.467927170E-03   0.433686115E-01        -0.723056377E-19   0.623902781E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.771637902E-07      -0.723056377E-19   0.623902781E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.771637902E-07         0.281664132E+07   0.860985837E+08   0.281664132E+07  -0.599295083E+05   0.121503298E+06   0.401251709E+03       0.281664132E+07   0.860985837E+08   0.281664132E+07  -0.599295083E+05   0.121503298E+06   0.401251709E+03       0.000000000E+00   0.000000000E+00   0.000000000E+00
   2        -0.560700739E-17   0.499999997E+00  -0.250000003E-02       0.000000000E+00   0.500000000E+00  -0.250000000E-02            1      5      1         0.768784109E-07   0.389940609E-03   0.433686115E-01        -0.723056377E-19   0.519920718E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.643033730E-07      -0.723056377E-19   0.519920718E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.643033730E-07         0.234720893E+07   0.717490591E+08   0.234720893E+07  -0.599295083E+05   0.121503298E+06   0.334377540E+03       0.234720893E+07   0.717490591E+08   0.234720893E+07  -0.599295083E+05   0.121503298E+06   0.334377540E+03       0.000000000E+00   0.000000000E+00   0.000000000E+00
   3        -0.560700739E-17   0.499999997E+00  -0.200000000E-02       0.000000000E+00   0.500000000E+00  -0.200000000E-02            1      5      1         0.615027279E-07   0.311952483E-03   0.433686115E-01        -0.723056377E-19   0.415936569E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.514426977E-07      -0.723056377E-19   0.415936569E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.514426977E-07         0.187776712E+07   0.573992465E+08   0.187776712E+07  -0.599295083E+05   0.121503298E+06   0.267502028E+03       0.187776712E+07   0.573992465E+08   0.187776712E+07  -0.599295083E+05   0.121503298E+06   0.267502028E+03       0.000000000E+00   0.000000000E+00   0.000000000E+00
   4        -0.560700739E-17   0.499999997E+00  -0.149999997E-02       0.000000000E+00   0.500000000E+00  -0.150000000E-02            1      5      1         0.461270448E-07   0.233964357E-03   0.433686115E-01        -0.723056377E-19   0.311952419E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.385820224E-07      -0.723056377E-19   0.311952419E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.385820224E-07         0.140832531E+07   0.430494339E+08   0.140832531E+07  -0.599295083E+05   0.121503298E+06   0.200626516E+03       0.140832531E+07   0.430494339E+08   0.140832531E+07  -0.599295083E+05   0.121503298E+06   0.200626516E+03       0.000000000E+00   0.000000000E+00   0.000000000E+00
   5        -0.560700739E-17   0.499999997E+00  -0.100000997E-02       0.000000000E+00   0.500000000E+00  -0.100001000E-02            1      5      1         0.307516704E-07   0.155977796E-03   0.433686115E-01        -0.723056377E-19   0.207970357E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.257216052E-07      -0.723056377E-19   0.207970357E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.257216052E-07         0.938892917E+06   0.286999093E+08   0.938892917E+06  -0.599295083E+05   0.121503298E+06   0.133752347E+03       0.938892917E+06   0.286999093E+08   0.938892917E+06  -0.599295083E+05   0.121503298E+06   0.133752347E+03       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
   6        -0.560700739E-17   0.499999997E+00  -0.999990034E-03       0.000000000E+00   0.500000000E+00  -0.999990000E-03            2      5      2         0.307510575E-07   0.155974687E-03   0.433686115E-01        -0.723056377E-19   0.207966212E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.257210925E-07      -0.723056377E-19   0.207966212E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.257210925E-07         0.728899970E+07   0.380973594E+07   0.954919801E+06   0.118796023E+06   0.257010435E+06  -0.160150382E+07       0.728899970E+07   0.380973594E+07   0.954919801E+06   0.118796023E+06   0.257010435E+06  -0.160150382E+07       0.000000000E+00   0.000000000E+00   0.000000000E+00
   7        -0.560700739E-17   0.499999997E+00  -0.500000035E-03       0.000000000E+00   0.500000000E+00  -0.500000000E-03            2      5      2         0.153756830E-07   0.779881262E-04   0.433686115E-01        -0.723056377E-19   0.103984149E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.128606753E-07      -0.723056377E-19   0.103984149E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04   0.128606753E-07         0.364453642E+07   0.190488708E+07   0.477464692E+06   0.118796023E+06   0.257010435E+06  -0.800759945E+06       0.364453642E+07   0.190488708E+07   0.477464692E+06   0.118796023E+06   0.257010435E+06  -0.800759945E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
   8        -0.560700739E-17   0.499999997E+00  -0.560700739E-19       0.000000000E+00   0.500000000E+00   0.000000000E+00            2      5      2         0.128541738E-19   0.101593104E-19   0.433686115E-01        -0.723056377E-19   0.130611112E-18  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.303485848E-19      -0.723056377E-19   0.130611112E-18  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.303485848E-19        -0.982060176E-08  -0.119996848E-07  -0.298988687E-07   0.118796023E+06   0.257010435E+06   0.765406118E-09      -0.982060176E-08  -0.119996848E-07  -0.298988687E-07   0.118796023E+06   0.257010435E+06   0.765406118E-09       0.000000000E+00   0.000000000E+00   0.000000000E+00
   9        -0.560700739E-17   0.499999997E+00   0.500000035E-03       0.000000000E+00   0.500000000E+00   0.500000000E-03            2      5      2        -0.153756830E-07  -0.779881262E-04   0.433686115E-01        -0.723056377E-19  -0.103984149E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.128606753E-07      -0.723056377E-19  -0.103984149E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.128606753E-07        -0.364453642E+07  -0.190488708E+07  -0.477464692E+06   0.118796023E+06   0.257010435E+06   0.800759945E+06      -0.364453642E+07  -0.190488708E+07  -0.477464692E+06   0.118796023E+06   0.257010435E+06   0.800759945E+06       0.000000000E+00   0.000000000E+00   0.000000000E+00
  10        -0.560700739E-17   0.499999997E+00   0.999990034E-03       0.000000000E+00   0.500000000E+00   0.999990000E-03            2      5      2        -0.307510575E-07  -0.155974687E-03   0.433686115E-01        -0.723056377E-19  -0.207966212E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.257210925E-07      -0.723056377E-19  -0.207966212E-03  -0.263338424E-17  -0.115249054E-04   0.837953781E-04  -0.257210925E-07        -0.728899970E+07  -0.380973594E+07  -0.954919801E+06   0.118796023E+06   0.257010435E+06   0.160150382E+07      -0.728899970E+07  -0.380973594E+07  -0.954919801E+06   0.118796023E+06   0.257010435E+06   0.160150382E+07       0.000000000E+00   0.000000000E+00   0.000000000E+00
 
